area,month,year,growth_rate_perc,visitor_arrivals,source
Antigua and Barbuda,3,2021,-100.0,0,https://statistics.jnto.go.j
Antigua and Barbuda,4,2021,-66.6667,1,https://statistics.jnto.go.j
Antigua and Barbuda,5,2021,0.0,0,https://statistics.jnto.go.j
Antigua and Barbuda,6,2021,0.0,0,https://statistics.jnto.go.j
Antigua and Barbuda,7,2021,-62.7907,16,https://statistics.jnto.go.j
Antigua and Barbuda,8,2021,-100.0,0,https://statistics.jnto.go.j
Antigua and Barbuda,9,2021,-100.0,0,https://statistics.jnto.go.j
Antigua and Barbuda,10,2021,-100.0,0,https://statistics.jnto.go.j
Antigua and Barbuda,11,2021,-100.0,0,https://statistics.jnto.go.j
Antigua and Barbuda,12,2021,-100.0,0,https://statistics.jnto.go.j
Antigua and Barbuda,1,2022,-88.8889,1,https://statistics.jnto.go.j
Antigua and Barbuda,2,2022,-100.0,0,https://statistics.jnto.go.j
Antigua and Barbuda,3,2022,-100.0,0,https://statistics.jnto.go.j
Antigua and Barbuda,4,2022,0.0,1,https://statistics.jnto.go.j
Antigua and Barbuda,5,2022,-87.5,2,https://statistics.jnto.go.j
Antigua and Barbuda,6,2022,-33.3333,2,https://statistics.jnto.go.j
Antigua and Barbuda,7,2022,0.0,3,https://statistics.jnto.go.j
Antigua and Barbuda,8,2022,-72.7273,3,https://statistics.jnto.go.j
Antigua and Barbuda,9,2022,-87.5,1,https://statistics.jnto.go.j
Antigua and Barbuda,10,2022,-37.5,5,https://statistics.jnto.go.j
Antigua and Barbuda,11,2022,0.0,1,https://statistics.jnto.go.j
Antigua and Barbuda,12,2022,-50.0,3,https://statistics.jnto.go.j
Antigua and Barbuda,1,2023,-61.9048,8,https://statistics.jnto.go.j
Antigua and Barbuda,2,2023,-85.7143,3,https://statistics.jnto.go.j
Antigua and Barbuda,3,2023,-97.076,5,https://statistics.jnto.go.j
Antigua and Barbuda,4,2023,66.6667,10,https://statistics.jnto.go.j
Antigua and Barbuda,5,2023,40.0,14,https://statistics.jnto.go.j
Antigua and Barbuda,6,2023,-72.4138,8,https://statistics.jnto.go.j
Antigua and Barbuda,7,2023,-15.3846,11,https://statistics.jnto.go.j
Antigua and Barbuda,8,2023,-77.2727,10,https://statistics.jnto.go.j
Antigua and Barbuda,9,2023,-87.5,4,https://statistics.jnto.go.j
Antigua and Barbuda,10,2023,-62.5,6,https://statistics.jnto.go.j
Antigua and Barbuda,11,2023,-85.1852,4,https://statistics.jnto.go.j
Antigua and Barbuda,12,2023,83.3333,11,https://statistics.jnto.go.j
Antigua and Barbuda,1,2024,-63.6364,4,https://statistics.jnto.go.j
Antigua and Barbuda,2,2024,-53.8462,6,https://statistics.jnto.go.j
Antigua and Barbuda,3,2024,8.3333,13,https://statistics.jnto.go.j
Antigua and Barbuda,4,2024,-7.6923,12,https://statistics.jnto.go.j
Antigua and Barbuda,5,2024,-77.2727,5,https://statistics.jnto.go.j
Antigua and Barbuda,6,2024,-27.2727,16,https://statistics.jnto.go.j
Antigua and Barbuda,7,2024,-53.8462,6,https://statistics.jnto.go.j
Antigua and Barbuda,8,2024,-28.5714,15,https://statistics.jnto.go.j
Antigua and Barbuda,9,2024,-92.3077,2,https://statistics.jnto.go.j
Antigua and Barbuda,10,2024,-86.1111,5,https://statistics.jnto.go.j
Antigua and Barbuda,11,2024,-50.0,7,https://statistics.jnto.go.j
Antigua and Barbuda,12,2024,-53.8462,6,https://statistics.jnto.go.j
Antigua and Barbuda,1,2025,-78.5714,6,https://statistics.jnto.go.j
Antigua and Barbuda,2,2025,-29.4118,12,https://statistics.jnto.go.j
Antigua and Barbuda,3,2025,-55.8824,15,https://statistics.jnto.go.j
Antigua and Barbuda,4,2025,-50.0,16,https://statistics.jnto.go.j
Antigua and Barbuda,5,2025,-26.087,17,https://statistics.jnto.go.j
Antigua and Barbuda,6,2025,-14.2857,6,https://statistics.jnto.go.j
Antigua and Barbuda,7,2025,0.0,,https://statistics.jnto.go.j
Antigua and Barbuda,8,2025,0.0,,https://statistics.jnto.go.j
Antigua and Barbuda,9,2025,0.0,,https://statistics.jnto.go.j
Antigua and Barbuda,10,2025,0.0,,https://statistics.jnto.go.j
Antigua and Barbuda,11,2025,0.0,,https://statistics.jnto.go.j
Antigua and Barbuda,12,2025,0.0,,https://statistics.jnto.go.j
Argentina,1,2019,29328.5714,"2,06",https://statistics.jnto.go.j
Argentina,2,2019,2766.0,"1,388",https://statistics.jnto.go.j
Argentina,3,2019,33666.6667,"2,026",https://statistics.jnto.go.j
Argentina,4,2019,6545.0,"2,622",https://statistics.jnto.go.j
Argentina,5,2019,554.0,"1,665",https://statistics.jnto.go.j
Argentina,6,2019,24475.0,983,https://statistics.jnto.go.j
Argentina,7,2019,2105.0,"1,269",https://statistics.jnto.go.j
Argentina,8,2019,14128.5714,996,https://statistics.jnto.go.j
Argentina,9,2019,8025.0,"4,821",https://statistics.jnto.go.j
Argentina,10,2019,37.0,"3,339",https://statistics.jnto.go.j
Argentina,11,2019,20742.8571,"1,459",https://statistics.jnto.go.j
Argentina,12,2019,19516.6667,"1,177",https://statistics.jnto.go.j
Argentina,1,2020,234.0,"1,88",https://statistics.jnto.go.j
Argentina,2,2020,811.0,"1,624",https://statistics.jnto.go.j
Argentina,3,2020,64.0,641,https://statistics.jnto.go.j
Argentina,4,2020,0.0,2,https://statistics.jnto.go.j
Argentina,5,2020,0.0,0,https://statistics.jnto.go.j
Argentina,6,2020,0.0,1,https://statistics.jnto.go.j
Argentina,7,2020,0.0,4,https://statistics.jnto.go.j
Argentina,8,2020,0.0,5,https://statistics.jnto.go.j
Argentina,9,2020,0.0,11,https://statistics.jnto.go.j
Argentina,10,2020,0.0,15,https://statistics.jnto.go.j
Argentina,11,2020,0.0,20,https://statistics.jnto.go.j
Argentina,12,2020,0.0,17,https://statistics.jnto.go.j
Argentina,1,2021,0.0,16,https://statistics.jnto.go.j
Argentina,2,2021,0.0,10,https://statistics.jnto.go.j
Argentina,3,2021,0.0,43,https://statistics.jnto.go.j
Argentina,4,2021,300.0,4,https://statistics.jnto.go.j
Argentina,5,2021,0.0,25,https://statistics.jnto.go.j
Argentina,6,2021,0.0,15,https://statistics.jnto.go.j
Argentina,7,2021,2937.5,486,https://statistics.jnto.go.j
Argentina,8,2021,0.0,147,https://statistics.jnto.go.j
Argentina,9,2021,0.0,11,https://statistics.jnto.go.j
Argentina,10,2021,0.0,17,https://statistics.jnto.go.j
Argentina,11,2021,0.0,17,https://statistics.jnto.go.j
Argentina,12,2021,0.0,7,https://statistics.jnto.go.j
Argentina,1,2022,35.0,36,https://statistics.jnto.go.j
Argentina,2,2022,0.0,18,https://statistics.jnto.go.j
Argentina,3,2022,0.0,48,https://statistics.jnto.go.j
Argentina,4,2022,71.0,72,https://statistics.jnto.go.j
Argentina,5,2022,46.0,94,https://statistics.jnto.go.j
Argentina,6,2022,5.0,102,https://statistics.jnto.go.j
Argentina,7,2022,4366.6667,134,https://statistics.jnto.go.j
Argentina,8,2022,5266.6667,161,https://statistics.jnto.go.j
Argentina,9,2022,176.0,177,https://statistics.jnto.go.j
Argentina,10,2022,882.0,446,https://statistics.jnto.go.j
Argentina,11,2022,404.0,405,https://statistics.jnto.go.j
Argentina,12,2022,16733.3333,505,https://statistics.jnto.go.j
Argentina,1,2023,8087.5,655,https://statistics.jnto.go.j
Argentina,2,2023,259.0,780,https://statistics.jnto.go.j
Argentina,3,2023,285.0,"1,43",https://statistics.jnto.go.j
Argentina,4,2023,1539.0,"1,549",https://statistics.jnto.go.j
Argentina,5,2023,8657.1429,"1,226",https://statistics.jnto.go.j
Argentina,6,2023,7687.5,623,https://statistics.jnto.go.j
Argentina,7,2023,9454.5455,"1,051",https://statistics.jnto.go.j
Argentina,8,2023,735.0,745,https://statistics.jnto.go.j
Argentina,9,2023,33825.0,"1,357",https://statistics.jnto.go.j
Argentina,10,2023,283.0,"1,704",https://statistics.jnto.go.j
Argentina,11,2023,2635.0,"1,058",https://statistics.jnto.go.j
Argentina,12,2023,8981.8182,999,https://statistics.jnto.go.j
Argentina,1,2024,33525.0,"1,345",https://statistics.jnto.go.j
Argentina,2,2024,245.0,"1,476",https://statistics.jnto.go.j
Argentina,3,2024,17907.6923,"2,341",https://statistics.jnto.go.j
Argentina,4,2024,17058.3333,"2,059",https://statistics.jnto.go.j
Argentina,5,2024,3428.0,"1,719",https://statistics.jnto.go.j
Argentina,6,2024,6356.25,"1,033",https://statistics.jnto.go.j
Argentina,7,2024,2075.0,"1,251",https://statistics.jnto.go.j
Argentina,8,2024,67.0,"1,02",https://statistics.jnto.go.j
Argentina,9,2024,895.0,"1,792",https://statistics.jnto.go.j
Argentina,10,2024,5516.0,"2,763",https://statistics.jnto.go.j
Argentina,11,2024,22057.1429,"1,551",https://statistics.jnto.go.j
Argentina,12,2024,24216.6667,"1,459",https://statistics.jnto.go.j
Argentina,1,2025,43416.6667,"2,611",https://statistics.jnto.go.j
Argentina,2,2025,21783.3333,"2,626",https://statistics.jnto.go.j
Argentina,3,2025,24146.6667,"3,637",https://statistics.jnto.go.j
Argentina,4,2025,26993.75,"4,335",https://statistics.jnto.go.j
Argentina,5,2025,192.0,"3,281",https://statistics.jnto.go.j
Argentina,6,2025,24716.6667,"1,489",https://statistics.jnto.go.j
Argentina,7,2025,0.0,,https://statistics.jnto.go.j
Argentina,8,2025,0.0,,https://statistics.jnto.go.j
Argentina,9,2025,0.0,,https://statistics.jnto.go.j
Argentina,10,2025,0.0,,https://statistics.jnto.go.j
Argentina,11,2025,0.0,,https://statistics.jnto.go.j
Argentina,12,2025,0.0,,https://statistics.jnto.go.j
Armenia,1,2019,-98.8835,23,https://statistics.jnto.go.j
Armenia,2,2019,-98.1268,26,https://statistics.jnto.go.j
Armenia,3,2019,-97.5814,49,https://statistics.jnto.go.j
Armenia,4,2019,-97.2159,73,https://statistics.jnto.go.j
Armenia,5,2019,-97.1171,48,https://statistics.jnto.go.j
Armenia,6,2019,-96.3377,36,https://statistics.jnto.go.j
Armenia,7,2019,-97.4783,32,https://statistics.jnto.go.j
Armenia,8,2019,-96.7871,32,https://statistics.jnto.go.j
Armenia,9,2019,-99.3362,32,https://statistics.jnto.go.j
Armenia,10,2019,-98.0234,66,https://statistics.jnto.go.j
Armenia,11,2019,-95.3393,68,https://statistics.jnto.go.j
Armenia,12,2019,-98.3857,19,https://statistics.jnto.go.j
Armenia,1,2020,-97.8191,41,https://statistics.jnto.go.j
Armenia,2,2020,-98.7069,21,https://statistics.jnto.go.j
Armenia,3,2020,-97.8159,14,https://statistics.jnto.go.j
Armenia,4,2020,-100.0,0,https://statistics.jnto.go.j
Armenia,5,2020,0.0,0,https://statistics.jnto.go.j
Armenia,6,2020,0.0,1,https://statistics.jnto.go.j
Armenia,7,2020,-100.0,0,https://statistics.jnto.go.j
Armenia,8,2020,-100.0,0,https://statistics.jnto.go.j
Armenia,9,2020,-100.0,0,https://statistics.jnto.go.j
Armenia,10,2020,-93.3333,1,https://statistics.jnto.go.j
Armenia,11,2020,-95.0,1,https://statistics.jnto.go.j
Armenia,12,2020,-100.0,0,https://statistics.jnto.go.j
Armenia,1,2021,-87.5,2,https://statistics.jnto.go.j
Armenia,2,2021,-90.0,1,https://statistics.jnto.go.j
Armenia,3,2021,-90.6977,4,https://statistics.jnto.go.j
Armenia,4,2021,75.0,7,https://statistics.jnto.go.j
Armenia,5,2021,-92.0,2,https://statistics.jnto.go.j
Armenia,6,2021,-100.0,0,https://statistics.jnto.go.j
Armenia,7,2021,-88.4774,56,https://statistics.jnto.go.j
Armenia,8,2021,-88.4354,17,https://statistics.jnto.go.j
Armenia,9,2021,-90.9091,1,https://statistics.jnto.go.j
Armenia,10,2021,-64.7059,6,https://statistics.jnto.go.j
Armenia,11,2021,-76.4706,4,https://statistics.jnto.go.j
Armenia,12,2021,-42.8571,4,https://statistics.jnto.go.j
Armenia,1,2022,-100.0,0,https://statistics.jnto.go.j
Armenia,2,2022,-94.4444,1,https://statistics.jnto.go.j
Armenia,3,2022,-89.5833,5,https://statistics.jnto.go.j
Armenia,4,2022,-93.0556,5,https://statistics.jnto.go.j
Armenia,5,2022,-90.4255,9,https://statistics.jnto.go.j
Armenia,6,2022,-93.1373,7,https://statistics.jnto.go.j
Armenia,7,2022,-93.2836,9,https://statistics.jnto.go.j
Armenia,8,2022,-93.1677,11,https://statistics.jnto.go.j
Armenia,9,2022,-87.5706,22,https://statistics.jnto.go.j
Armenia,10,2022,-96.1883,17,https://statistics.jnto.go.j
Armenia,11,2022,-93.0864,28,https://statistics.jnto.go.j
Armenia,12,2022,-97.8218,11,https://statistics.jnto.go.j
Armenia,1,2023,-95.1145,32,https://statistics.jnto.go.j
Armenia,2,2023,-98.0769,15,https://statistics.jnto.go.j
Armenia,3,2023,-97.3427,38,https://statistics.jnto.go.j
Armenia,4,2023,-98.2569,27,https://statistics.jnto.go.j
Armenia,5,2023,-95.7586,52,https://statistics.jnto.go.j
Armenia,6,2023,-93.2584,42,https://statistics.jnto.go.j
Armenia,7,2023,-94.7669,55,https://statistics.jnto.go.j
Armenia,8,2023,-94.3624,42,https://statistics.jnto.go.j
Armenia,9,2023,-93.6625,86,https://statistics.jnto.go.j
Armenia,10,2023,-94.8357,88,https://statistics.jnto.go.j
Armenia,11,2023,-93.2892,71,https://statistics.jnto.go.j
Armenia,12,2023,-96.7968,32,https://statistics.jnto.go.j
Armenia,1,2024,-98.513,20,https://statistics.jnto.go.j
Armenia,2,2024,-97.8997,31,https://statistics.jnto.go.j
Armenia,3,2024,-90.944,212,https://statistics.jnto.go.j
Armenia,4,2024,-91.7436,170,https://statistics.jnto.go.j
Armenia,5,2024,-92.1466,135,https://statistics.jnto.go.j
Armenia,6,2024,-94.6757,55,https://statistics.jnto.go.j
Armenia,7,2024,-95.4436,57,https://statistics.jnto.go.j
Armenia,8,2024,-96.6667,34,https://statistics.jnto.go.j
Armenia,9,2024,-95.0893,88,https://statistics.jnto.go.j
Armenia,10,2024,-96.4531,98,https://statistics.jnto.go.j
Armenia,11,2024,-94.6486,83,https://statistics.jnto.go.j
Armenia,12,2024,-97.6011,35,https://statistics.jnto.go.j
Armenia,1,2025,-98.8127,31,https://statistics.jnto.go.j
Armenia,2,2025,-99.0099,26,https://statistics.jnto.go.j
Armenia,3,2025,-96.8106,116,https://statistics.jnto.go.j
Armenia,4,2025,-94.4637,240,https://statistics.jnto.go.j
Armenia,5,2025,-96.7083,108,https://statistics.jnto.go.j
Armenia,6,2025,-96.5077,52,https://statistics.jnto.go.j
Armenia,7,2025,0.0,,https://statistics.jnto.go.j
Armenia,8,2025,0.0,,https://statistics.jnto.go.j
Armenia,9,2025,0.0,,https://statistics.jnto.go.j
Armenia,10,2025,0.0,,https://statistics.jnto.go.j
Armenia,11,2025,0.0,,https://statistics.jnto.go.j
Armenia,12,2025,0.0,,https://statistics.jnto.go.j
Australia,1,2019,352347.8261,"81,063",https://statistics.jnto.go.j
Australia,2,2019,1832.0,"47,658",https://statistics.jnto.go.j
Australia,3,2019,90053.0612,"44,175",https://statistics.jnto.go.j
Australia,4,2019,96480.8219,"70,504",https://statistics.jnto.go.j
Australia,5,2019,96197.9167,"46,223",https://statistics.jnto.go.j
Australia,6,2019,103463.8889,"37,283",https://statistics.jnto.go.j
Australia,7,2019,108878.125,"34,873",https://statistics.jnto.go.j
Australia,8,2019,84121.875,"26,951",https://statistics.jnto.go.j
Australia,9,2019,188956.25,"60,498",https://statistics.jnto.go.j
Australia,10,2019,78025.7576,"51,563",https://statistics.jnto.go.j
Australia,11,2019,70969.1176,"48,327",https://statistics.jnto.go.j
Australia,12,2019,382284.2105,"72,653",https://statistics.jnto.go.j
Australia,1,2020,207982.9268,"85,314",https://statistics.jnto.go.j
Australia,2,2020,230957.1429,"48,522",https://statistics.jnto.go.j
Australia,3,2020,62521.4286,"8,767",https://statistics.jnto.go.j
Australia,4,2020,0.0,50,https://statistics.jnto.go.j
Australia,5,2020,0.0,2,https://statistics.jnto.go.j
Australia,6,2020,1.0,11,https://statistics.jnto.go.j
Australia,7,2020,0.0,45,https://statistics.jnto.go.j
Australia,8,2020,0.0,90,https://statistics.jnto.go.j
Australia,9,2020,0.0,88,https://statistics.jnto.go.j
Australia,10,2020,199.0,200,https://statistics.jnto.go.j
Australia,11,2020,254.0,255,https://statistics.jnto.go.j
Australia,12,2020,0.0,164,https://statistics.jnto.go.j
Australia,1,2021,52.0,106,https://statistics.jnto.go.j
Australia,2,2021,32.0,33,https://statistics.jnto.go.j
Australia,3,2021,1075.0,47,https://statistics.jnto.go.j
Australia,4,2021,1257.1429,95,https://statistics.jnto.go.j
Australia,5,2021,415.0,85,https://statistics.jnto.go.j
Australia,6,2021,0.0,116,https://statistics.jnto.go.j
Australia,7,2021,2703.5714,"1,57",https://statistics.jnto.go.j
Australia,8,2021,2982.3529,524,https://statistics.jnto.go.j
Australia,9,2021,12.0,121,https://statistics.jnto.go.j
Australia,10,2021,4633.3333,284,https://statistics.jnto.go.j
Australia,11,2021,39.0,160,https://statistics.jnto.go.j
Australia,12,2021,3.0,124,https://statistics.jnto.go.j
Australia,1,2022,0.0,220,https://statistics.jnto.go.j
Australia,2,2022,133.0,134,https://statistics.jnto.go.j
Australia,3,2022,1214.0,612,https://statistics.jnto.go.j
Australia,4,2022,2228.0,"1,119",https://statistics.jnto.go.j
Australia,5,2022,166.0,"1,503",https://statistics.jnto.go.j
Australia,6,2022,23314.2857,"1,639",https://statistics.jnto.go.j
Australia,7,2022,25788.8889,"2,33",https://statistics.jnto.go.j
Australia,8,2022,24418.1818,"2,697",https://statistics.jnto.go.j
Australia,9,2022,21213.6364,"4,689",https://statistics.jnto.go.j
Australia,10,2022,68588.2353,"11,677",https://statistics.jnto.go.j
Australia,11,2022,72017.8571,"20,193",https://statistics.jnto.go.j
Australia,12,2022,380218.1818,"41,835",https://statistics.jnto.go.j
Australia,1,2023,164128.125,"52,553",https://statistics.jnto.go.j
Australia,2,2023,2511.0,"37,68",https://statistics.jnto.go.j
Australia,3,2023,118818.4211,"45,189",https://statistics.jnto.go.j
Australia,4,2023,207762.963,"56,123",https://statistics.jnto.go.j
Australia,5,2023,78392.3077,"40,816",https://statistics.jnto.go.j
Australia,6,2023,100909.5238,"42,424",https://statistics.jnto.go.j
Australia,7,2023,64718.1818,"35,65",https://statistics.jnto.go.j
Australia,8,2023,65530.9524,"27,565",https://statistics.jnto.go.j
Australia,9,2023,74324.4186,"64,005",https://statistics.jnto.go.j
Australia,10,2023,70371.5909,"62,015",https://statistics.jnto.go.j
Australia,11,2023,83802.8169,"59,571",https://statistics.jnto.go.j
Australia,12,2023,279496.875,"89,471",https://statistics.jnto.go.j
Australia,1,2024,51792.0,"103,604",https://statistics.jnto.go.j
Australia,2,2024,214419.3548,"66,501",https://statistics.jnto.go.j
Australia,3,2024,38947.6415,"82,781",https://statistics.jnto.go.j
Australia,4,2024,47436.4706,"80,812",https://statistics.jnto.go.j
Australia,5,2024,49141.4815,"66,476",https://statistics.jnto.go.j
Australia,6,2024,112294.5455,"61,817",https://statistics.jnto.go.j
Australia,7,2024,85191.2281,"48,616",https://statistics.jnto.go.j
Australia,8,2024,120485.2941,"40,999",https://statistics.jnto.go.j
Australia,9,2024,97248.8636,"85,667",https://statistics.jnto.go.j
Australia,10,2024,91896.9388,"90,157",https://statistics.jnto.go.j
Australia,11,2024,96606.0241,"80,266",https://statistics.jnto.go.j
Australia,12,2024,321328.5714,"112,5",https://statistics.jnto.go.j
Australia,1,2025,452109.6774,"140,185",https://statistics.jnto.go.j
Australia,2,2025,341311.5385,"88,767",https://statistics.jnto.go.j
Australia,3,2025,72969.8276,"84,761",https://statistics.jnto.go.j
Australia,4,2025,47914.5833,"115,235",https://statistics.jnto.go.j
Australia,5,2025,72931.4815,"78,874",https://statistics.jnto.go.j
Australia,6,2025,114173.0769,"59,422",https://statistics.jnto.go.j
Australia,7,2025,0.0,,https://statistics.jnto.go.j
Australia,8,2025,0.0,,https://statistics.jnto.go.j
Australia,9,2025,0.0,,https://statistics.jnto.go.j
Australia,10,2025,0.0,,https://statistics.jnto.go.j
Australia,11,2025,0.0,,https://statistics.jnto.go.j
Australia,12,2025,0.0,,https://statistics.jnto.go.j
Austria,1,2019,-98.2952,"1,382",https://statistics.jnto.go.j
Austria,2,2019,-96.8966,"1,479",https://statistics.jnto.go.j
Austria,3,2019,-94.3452,"2,498",https://statistics.jnto.go.j
Austria,4,2019,-95.1052,"3,451",https://statistics.jnto.go.j
Austria,5,2019,-95.2859,"2,179",https://statistics.jnto.go.j
Austria,6,2019,-95.3545,"1,732",https://statistics.jnto.go.j
Austria,7,2019,-91.383,"3,005",https://statistics.jnto.go.j
Austria,8,2019,-90.8983,"2,453",https://statistics.jnto.go.j
Austria,9,2019,-95.6362,"2,64",https://statistics.jnto.go.j
Austria,10,2019,-94.5174,"2,827",https://statistics.jnto.go.j
Austria,11,2019,-95.2656,"2,288",https://statistics.jnto.go.j
Austria,12,2019,-97.8033,"1,596",https://statistics.jnto.go.j
Austria,1,2020,-98.2734,"1,473",https://statistics.jnto.go.j
Austria,2,2020,-96.9251,"1,492",https://statistics.jnto.go.j
Austria,3,2020,-94.8785,449,https://statistics.jnto.go.j
Austria,4,2020,-100.0,0,https://statistics.jnto.go.j
Austria,5,2020,0.0,2,https://statistics.jnto.go.j
Austria,6,2020,-81.8182,2,https://statistics.jnto.go.j
Austria,7,2020,-82.2222,8,https://statistics.jnto.go.j
Austria,8,2020,-96.6667,3,https://statistics.jnto.go.j
Austria,9,2020,-79.5455,18,https://statistics.jnto.go.j
Austria,10,2020,-84.0,32,https://statistics.jnto.go.j
Austria,11,2020,-59.6078,103,https://statistics.jnto.go.j
Austria,12,2020,-85.9756,23,https://statistics.jnto.go.j
Austria,1,2021,-49.0566,54,https://statistics.jnto.go.j
Austria,2,2021,-27.2727,24,https://statistics.jnto.go.j
Austria,3,2021,-29.7872,33,https://statistics.jnto.go.j
Austria,4,2021,-76.8421,22,https://statistics.jnto.go.j
Austria,5,2021,-69.4118,26,https://statistics.jnto.go.j
